Date,Channel Type,Per kWh,Renewables,Descriptor,Spike Status
2024-11-20,controlledLoad,24.06084,15.171000000000001,low,none
2024-11-20,controlledLoad,22.06021,16.262999999999998,low,none
2024-11-20,controlledLoad,23.58335,17.191000000000003,low,none
2024-11-20,controlledLoad,24.00127,17.736,low,none
2024-11-20,controlledLoad,24.95902,17.168,low,none
2024-11-20,controlledLoad,23.17767,17.479,low,none
2024-11-20,controlledLoad,23.87097,17.824,low,none
2024-11-20,controlledLoad,22.14891,18.601,low,none
2024-11-20,controlledLoad,25.44637,18.942999999999998,low,none
2024-11-21,controlledLoad,22.34761,19.615,low,none
2024-11-21,controlledLoad,20.04632,20.544,veryLow,none
2024-11-21,controlledLoad,21.08643,20.955,low,none
2024-11-21,controlledLoad,22.99269,21.160999999999998,low,none
2024-11-21,controlledLoad,25.46129,20.44,low,none
2024-11-21,controlledLoad,25.38936,20.002,low,none
2024-11-21,controlledLoad,24.84231,19.625,low,none
2024-11-21,controlledLoad,24.51499,19.039,low,none
2024-11-21,controlledLoad,25.3221,18.343,low,none
2024-11-21,controlledLoad,26.1105,18.194,low,none
2024-11-21,controlledLoad,25.99006,20.679,low,none
2024-11-21,controlledLoad,24.6146,29.223,low,none
2024-11-21,controlledLoad,18.44166,44.952999999999996,veryLow,none
2024-11-21,controlledLoad,17.91803,53.822,veryLow,none
2024-11-21,controlledLoad,14.93756,62.416000000000004,veryLow,none
2024-11-21,controlledLoad,13.84967,67.86999999999999,veryLow,none
2024-11-21,controlledLoad,12.38779,70.765,veryLow,none
2024-11-21,controlledLoad,13.59094,71.358,veryLow,none
2024-11-21,controlledLoad,12.58287,73.97500000000001,veryLow,none
2024-11-21,controlledLoad,14.70576,76.944,veryLow,none
2024-11-21,controlledLoad,15.91928,76.265,veryLow,none
2024-11-21,controlledLoad,15.06953,77.201,veryLow,none
2024-11-21,controlledLoad,14.57092,79.036,veryLow,none
2024-11-21,controlledLoad,13.66732,80.455,veryLow,none
2024-11-21,controlledLoad,15.19702,79.725,veryLow,none
2024-11-21,controlledLoad,15.08744,79.20700000000001,veryLow,none
2024-11-21,controlledLoad,15.42707,77.102,veryLow,none
2024-11-21,controlledLoad,14.44458,76.31099999999999,veryLow,none
2024-11-21,controlledLoad,14.36261,74.902,veryLow,none
2024-11-21,controlledLoad,16.6217,68.98100000000001,veryLow,none
2024-11-21,controlledLoad,13.27008,66.603,veryLow,none
2024-11-21,controlledLoad,18.54425,61.11,veryLow,none
2024-11-21,controlledLoad,21.33252,51.617999999999995,low,none
2024-11-21,controlledLoad,28.23983,42.277,low,none
2024-11-21,controlledLoad,35.4437,31.363000000000003,neutral,none
2024-11-21,controlledLoad,114.33686,20.394000000000002,high,none
2024-11-21,controlledLoad,39.89626,11.251,neutral,none
2024-11-21,controlledLoad,39.70122,9.205,neutral,none
2024-11-21,controlledLoad,32.60498,10.040000000000001,neutral,none
2024-11-21,controlledLoad,28.17311,12.317,low,none
2024-11-21,controlledLoad,26.15389,14.083000000000002,low,none
2024-11-21,controlledLoad,25.82273,15.681999999999999,low,none
2024-11-21,controlledLoad,24.24525,16.854,low,none
2024-11-21,controlledLoad,24.19519,17.464,low,none
2024-11-21,controlledLoad,34.25036,16.533,neutral,none
2024-11-21,controlledLoad,33.42267,16.855,neutral,none
2024-11-21,controlledLoad,32.17027,16.441,neutral,none
2024-11-21,controlledLoad,29.75137,15.687999999999999,low,none
2024-11-22,controlledLoad,27.69436,14.785,low,none
2024-11-22,controlledLoad,21.70318,14.559,low,none
2024-11-22,controlledLoad,22.17076,14.402999999999999,low,none
2024-11-22,controlledLoad,21.89998,14.321,low,none
2024-11-22,controlledLoad,23.2638,13.59,low,none
2024-11-22,controlledLoad,22.13942,12.889000000000001,low,none
2024-11-22,controlledLoad,23.64357,12.401,low,none
2024-11-22,controlledLoad,24.06637,11.427,low,none
2024-11-22,controlledLoad,23.87974,10.844,low,none
2024-11-22,controlledLoad,41.65969,10.554,high,none
2024-11-22,controlledLoad,38.63572,13.037,neutral,none
2024-11-22,controlledLoad,21.90886,25.302999999999997,low,none
2024-11-22,controlledLoad,20.08689,42.25,veryLow,none
2024-11-22,controlledLoad,18.10797,53.269999999999996,veryLow,none
2024-11-22,controlledLoad,19.07646,60.051,veryLow,none
2024-11-22,controlledLoad,17.31868,68.396,veryLow,none
2024-11-22,controlledLoad,19.25677,72.284,veryLow,none
2024-11-22,controlledLoad,16.92962,74.451,veryLow,none
2024-11-22,controlledLoad,14.48963,75,veryLow,none
2024-11-22,controlledLoad,14.22387,76.015,veryLow,none
2024-11-22,controlledLoad,13.91047,78.44,veryLow,none
2024-11-22,controlledLoad,13.49901,79.02,veryLow,none
2024-11-22,controlledLoad,8.02034,78.57300000000001,veryLow,none
2024-11-22,controlledLoad,12.35294,81.499,veryLow,none
2024-11-22,controlledLoad,13.48347,80.31700000000001,veryLow,none
2024-11-22,controlledLoad,16.28481,80.312,veryLow,none
2024-11-22,controlledLoad,16.41717,78.024,veryLow,none
2024-11-22,controlledLoad,18.5393,74.47,veryLow,none
2024-11-22,controlledLoad,21.95418,69.24900000000001,low,none
2024-11-22,controlledLoad,22.30496,64.027,low,none
2024-11-22,controlledLoad,22.0112,55.992,low,none
2024-11-22,controlledLoad,30.42207,49.125,low,none
2024-11-22,controlledLoad,29.00521,43.327,low,none
2024-11-22,controlledLoad,32.50026,37.857,neutral,none
2024-11-22,controlledLoad,39.26175,25.395,neutral,none
2024-11-22,controlledLoad,42.84046,16.447,high,none
2024-11-22,controlledLoad,377.80647,7.68,spike,spike
2024-11-22,controlledLoad,31.77362,5.027,neutral,none
2024-11-22,controlledLoad,28.31061,5.385,low,none
2024-11-22,controlledLoad,23.37665,7.009,low,none
2024-11-22,controlledLoad,33.89647,8.149000000000001,neutral,none
2024-11-22,controlledLoad,31.59582,9.174,neutral,none
2024-11-22,controlledLoad,29.04957,9.5,low,none
2024-11-22,controlledLoad,33.44367,10.041,neutral,none
2024-11-22,controlledLoad,29.26723,11.035,low,none
2024-11-22,controlledLoad,24.92297,11.997,low,none
2024-11-22,controlledLoad,23.65748,11.819,low,none
2024-11-22,controlledLoad,23.77081,11.076,low,none
2024-11-23,controlledLoad,22.72291,10.623000000000001,low,none
2024-11-23,controlledLoad,20.15627,10.041,veryLow,none
2024-11-23,controlledLoad,20.31728,10.306999999999999,veryLow,none
2024-11-23,controlledLoad,22.83152,9.895,low,none
2024-11-23,controlledLoad,23.55879,9.364,low,none
2024-11-23,controlledLoad,18.55659,9.192,veryLow,none
2024-11-23,controlledLoad,17.56635,8.924999999999999,veryLow,none
2024-11-23,controlledLoad,17.53967,8.280999999999999,veryLow,none
2024-11-23,controlledLoad,17.90102,7.568,veryLow,none
2024-11-23,controlledLoad,19.65695,6.813,veryLow,none
2024-11-23,controlledLoad,18.9498,11.318999999999999,veryLow,none
2024-11-23,controlledLoad,10.5142,26.602999999999998,veryLow,none
2024-11-23,controlledLoad,5.80155,42.198,extremelyLow,none
2024-11-23,controlledLoad,4.70187,57.64,extremelyLow,none
2024-11-23,controlledLoad,4.43976,63.908,extremelyLow,none
2024-11-23,controlledLoad,6.37328,67.456,extremelyLow,none
2024-11-23,controlledLoad,11.75416,71.464,veryLow,none
2024-11-23,controlledLoad,10.67189,74.957,veryLow,none
2024-11-23,controlledLoad,6.21388,79.054,extremelyLow,none
2024-11-23,controlledLoad,6.06644,81.027,extremelyLow,none
2024-11-23,controlledLoad,6.24525,82.286,extremelyLow,none
2024-11-23,controlledLoad,5.47565,81.07,extremelyLow,none
2024-11-23,controlledLoad,9.38628,80.293,veryLow,none
2024-11-23,controlledLoad,10.94755,77.767,veryLow,none
2024-11-23,controlledLoad,11.84945,76.02499999999999,veryLow,none
2024-11-23,controlledLoad,11.98899,78.45299999999999,veryLow,none
2024-11-23,controlledLoad,14.33057,76.02799999999999,veryLow,none
2024-11-23,controlledLoad,18.47554,71.187,veryLow,none
2024-11-23,controlledLoad,17.28119,67.868,veryLow,none
2024-11-23,controlledLoad,15.59868,63.007999999999996,veryLow,none
2024-11-23,controlledLoad,17.39526,55.989,veryLow,none
2024-11-23,controlledLoad,21.273,47.778999999999996,low,none
2024-11-23,controlledLoad,16.70763,43.078,veryLow,none
2024-11-23,controlledLoad,20.65038,34.634,low,none
2024-11-23,controlledLoad,21.23109,24.175,low,none
2024-11-23,controlledLoad,31.17411,13.144,neutral,none
2024-11-23,controlledLoad,32.06597,5.634,neutral,none
2024-11-23,controlledLoad,24.78077,4.262,low,none
2024-11-23,controlledLoad,28.64728,4.539,low,none
2024-11-23,controlledLoad,29.77385,5.206,low,none
2024-11-23,controlledLoad,28.89147,5.6160000000000005,low,none
2024-11-23,controlledLoad,28.86075,6.171,low,none
2024-11-23,controlledLoad,31.82954,6.486,neutral,none
2024-11-23,controlledLoad,33.84834,6.825,neutral,none
2024-11-23,controlledLoad,32.79282,7.290000000000001,neutral,none
2024-11-23,controlledLoad,28.12946,6.857,low,none
2024-11-23,controlledLoad,28.73736,6.318,low,none
2024-11-23,controlledLoad,26.9376,6.763,low,none
2024-11-23,general,31.84576,10.623000000000001,low,none
2024-11-23,general,29.27912,10.041,veryLow,none
2024-11-23,general,29.44013,10.306999999999999,veryLow,none
2024-11-23,general,31.95437,9.895,low,none
2024-11-23,general,32.68164,9.364,low,none
2024-11-23,general,27.67944,9.192,veryLow,none
2024-11-23,general,26.6892,8.924999999999999,veryLow,none
2024-11-23,general,26.66252,8.280999999999999,veryLow,none
2024-11-23,general,27.02387,7.568,veryLow,none
2024-11-23,general,28.7798,6.813,veryLow,none
2024-11-23,general,28.07265,11.318999999999999,veryLow,none
2024-11-23,general,19.63705,26.602999999999998,veryLow,none
2024-11-23,general,14.9244,42.198,extremelyLow,none
2024-11-23,general,13.82472,57.64,extremelyLow,none
2024-11-23,general,13.56261,63.908,extremelyLow,none
2024-11-23,general,15.49613,67.456,extremelyLow,none
2024-11-23,general,20.87701,71.464,veryLow,none
2024-11-23,general,19.79474,74.957,veryLow,none
2024-11-23,general,15.33673,79.054,extremelyLow,none
2024-11-23,general,15.18929,81.027,extremelyLow,none
2024-11-23,general,15.3681,82.286,extremelyLow,none
2024-11-23,general,14.5985,81.07,extremelyLow,none
2024-11-23,general,18.50913,80.293,veryLow,none
2024-11-23,general,20.0704,77.767,veryLow,none
2024-11-23,general,20.9723,76.02499999999999,veryLow,none
2024-11-23,general,21.11184,78.45299999999999,veryLow,none
2024-11-23,general,23.45342,76.02799999999999,veryLow,none
2024-11-23,general,27.59839,71.187,veryLow,none
2024-11-23,general,26.40404,67.868,veryLow,none
2024-11-23,general,24.72153,63.007999999999996,veryLow,none
2024-11-23,general,26.51811,55.989,veryLow,none
2024-11-23,general,30.39585,47.778999999999996,veryLow,none
2024-11-23,general,25.83048,43.078,veryLow,none
2024-11-23,general,29.77323,34.634,veryLow,none
2024-11-23,general,30.35394,24.175,veryLow,none
2024-11-23,general,40.29696,13.144,low,none
2024-11-23,general,41.18882,5.634,low,none
2024-11-23,general,33.90362,4.262,low,none
2024-11-23,general,37.77013,4.539,low,none
2024-11-23,general,38.8967,5.206,low,none
2024-11-23,general,38.01432,5.6160000000000005,low,none
2024-11-23,general,37.9836,6.171,low,none
2024-11-23,general,40.95239,6.486,low,none
2024-11-23,general,42.97119,6.825,neutral,none
2024-11-23,general,41.91567,7.290000000000001,neutral,none
2024-11-23,general,37.25231,6.857,low,none
2024-11-23,general,37.86021,6.318,low,none
2024-11-23,general,36.06045,6.763,low,none
2024-11-24,general,36.91802,6.281000000000001,low,none
2024-11-24,general,35.4044,6.43,low,none
2024-11-24,general,37.2789,5.991,low,none
2024-11-24,general,35.53259,6.237,low,none
2024-11-24,general,33.08763,6.644,low,none
2024-11-24,general,31.40152,7.406,veryLow,none
2024-11-24,general,30.6195,8.248,veryLow,none
2024-11-24,general,29.9339,9.139999999999999,veryLow,none
2024-11-24,general,29.97566,9.615,veryLow,none
2024-11-24,general,29.78653,10.525,veryLow,none
2024-11-24,general,28.52446,15.828999999999999,veryLow,none
2024-11-24,general,23.33244,28.532000000000004,veryLow,none
2024-11-24,general,18.66549,44.080000000000005,veryLow,none
2024-11-24,general,14.06559,59.038999999999994,extremelyLow,none
2024-11-24,general,18.6542,67.034,veryLow,none
2024-11-24,general,18.73205,71.78099999999999,veryLow,none
2024-11-24,general,16.50471,76.038,extremelyLow,none
2024-11-24,general,14.65614,77.324,extremelyLow,none
2024-11-24,general,14.47711,78.702,extremelyLow,none
2024-11-24,general,14.41813,77.564,extremelyLow,none
2024-11-24,general,14.8218,77.484,extremelyLow,none
2024-11-24,general,16.25821,77.892,extremelyLow,none
2024-11-24,general,16.36788,78.051,extremelyLow,none
2024-11-24,general,18.87693,78.01,veryLow,none
2024-11-24,general,24.2224,76.94,veryLow,none
2024-11-24,general,28.16877,71.978,veryLow,none
2024-11-24,general,27.41525,68.647,veryLow,none
2024-11-24,general,28.42331,64.285,veryLow,none
2024-11-24,general,26.54117,62.126999999999995,veryLow,none
2024-11-24,general,22.90245,58.786,veryLow,none
2024-11-24,general,26.7152,52.894,veryLow,none
2024-11-24,general,32.59276,47.727000000000004,low,none
2024-11-24,general,40.16451,36.486000000000004,low,none
2024-11-24,general,32.11334,29.759999999999998,low,none
2024-11-24,general,42.12494,23.630000000000003,neutral,none
2024-11-24,general,51.049,14.302999999999999,neutral,none
2024-11-24,general,45.24785,8.019,neutral,none
2024-11-24,general,36.36277,7.301,low,none
2024-11-24,general,39.74134,8.713,low,none
2024-11-24,general,39.14988,9.954,low,none
2024-11-24,general,41.14344,10.856,low,none
2024-11-24,general,38.95402,12.478,low,none
2024-11-24,general,35.33844,13.885,low,none
2024-11-24,general,34.18729,13.395000000000001,low,none
2024-11-24,general,33.56648,13.544,low,none
2024-11-24,general,33.70297,13.317,low,none
2024-11-24,general,34.68101,11.665000000000001,low,none
2024-11-24,general,33.81357,10.964,low,none
2024-11-25,general,33.24643,11.926,low,none
2024-11-25,general,32.19784,10.883,low,none
2024-11-25,general,31.6473,9.799,low,none
2024-11-25,general,32.3095,9.414,low,none
2024-11-25,general,31.64599,9.476999999999999,low,none
2024-11-25,general,32.41099,8.182,low,none
2024-11-25,general,33.78787,6.54,low,none
2024-11-25,general,34.92049,5.928,low,none
2024-11-25,general,37.63656,4.746,low,none
2024-11-25,general,33.96525,4.159,low,none
2024-11-25,general,35.29864,8.169,low,none
2024-11-25,general,29.09066,19.991999999999997,veryLow,none
2024-11-25,general,24.52033,33.222,veryLow,none
2024-11-25,general,26.81573,39.816,veryLow,none
2024-11-25,general,23.76669,51.193999999999996,veryLow,none
2024-11-25,general,29.39683,57.754000000000005,veryLow,none
2024-11-25,general,21.22783,62.492999999999995,veryLow,none
2024-11-25,general,22.10952,66.174,veryLow,none
2024-11-25,general,21.45124,69.328,veryLow,none
2024-11-25,general,16.17814,72.365,extremelyLow,none
2024-11-25,general,18.92471,73.623,veryLow,none
2024-11-25,general,23.13067,72.817,veryLow,none
2024-11-25,general,22.22345,72.717,veryLow,none
2024-11-25,general,19.27119,71.375,veryLow,none
2024-11-25,general,21.0005,70.814,veryLow,none
2024-11-25,general,25.03502,69.735,veryLow,none
2024-11-25,general,25.95432,66.012,veryLow,none
2024-11-25,general,26.39088,61.407999999999994,veryLow,none
2024-11-25,general,29.14996,58.074000000000005,veryLow,none
2024-11-25,general,35.25453,51.897000000000006,low,none
2024-11-25,general,39.07194,46.489999999999995,low,none
2024-11-25,general,34.57796,42.120999999999995,low,none
2024-11-25,general,21.60759,38.301,veryLow,none
2024-11-25,general,34.18111,29.282999999999998,low,none
2024-11-25,general,44.52156,19.494,neutral,none
2024-11-25,general,88.42155,12.783,high,none
2024-11-25,general,74.86765,5.898,high,none
2024-11-25,general,59.4796,3.253,high,none
2024-11-25,general,43.46323,3.045,neutral,none
2024-11-25,general,41.33619,3.977,low,none
2024-11-25,general,43.72502,6.319,neutral,none
2024-11-25,general,38.76305,8.369,low,none
2024-11-25,general,40.35919,9.158,low,none
2024-11-25,general,44.0253,9.249,neutral,none
2024-11-25,general,42.94462,9.311,neutral,none
2024-11-25,general,39.33873,9.077,low,none
2024-11-25,general,41.4656,7.93,low,none
2024-11-25,general,43.06377,6.872,neutral,none
2024-11-26,general,39.66747,6.6000000000000005,low,none
2024-11-26,general,36.51064,7.2620000000000005,low,none
2024-11-26,general,34.20465,7.784000000000001,low,none
2024-11-26,general,34.24919,7.217,low,none
2024-11-26,general,34.32722,6.944999999999999,low,none
2024-11-26,general,33.23236,8.674,low,none
2024-11-26,general,32.03556,10.72,low,none
2024-11-26,general,33.17035,11.576,low,none
2024-11-26,general,33.13062,12.763,low,none
2024-11-26,general,34.42296,13.406,low,none
2024-11-26,general,36.00535,17.026,low,none
2024-11-26,general,30.24878,27.155,veryLow,none
2024-11-26,general,25.0879,39.68,veryLow,none
2024-11-26,general,22.79341,48.663000000000004,veryLow,none
2024-11-26,general,25.43291,54.797,veryLow,none
2024-11-26,general,22.19065,60.451,veryLow,none
2024-11-26,general,20.46297,65.428,veryLow,none
2024-11-26,general,16.27116,71.023,extremelyLow,none
2024-11-26,general,17.74793,72.48400000000001,veryLow,none
2024-11-26,general,17.55609,73.64699999999999,veryLow,none
2024-11-26,general,23.92586,73.291,veryLow,none
2024-11-26,general,25.15333,73.351,veryLow,none
2024-11-26,general,28.09747,71.839,veryLow,none
2024-11-26,general,30.65519,69.011,veryLow,none
2024-11-26,general,27.64001,67.426,veryLow,none
2024-11-26,general,28.96088,64.03999999999999,veryLow,none
2024-11-26,general,32.28742,59.146,low,none
2024-11-26,general,43.29205,53.361999999999995,neutral,none
2024-11-26,general,43.2267,49.218,neutral,none
2024-11-26,general,45.16788,45.048,neutral,none
2024-11-26,general,40.1094,40.589,low,none
2024-11-26,general,62.07425,36.59,high,none
2024-11-26,general,38.19378,31.623,low,none
2024-11-26,general,45.15866,24.63,neutral,none
2024-11-26,general,70.03481,17.815,high,none
2024-11-26,general,760.05526,8.998000000000001,spike,spike
2024-11-26,general,73.52631,5.082,high,none
2024-11-26,general,53.55229,2.9010000000000002,high,none
2024-11-26,general,48.15578,2.6599999999999997,neutral,none
2024-11-26,general,42.07472,3.328,neutral,none
2024-11-26,general,49.52999,3.7609999999999997,neutral,none
2024-11-26,general,44.43499,5.483,neutral,none
2024-11-26,general,50.15867,5.5,neutral,none
2024-11-26,general,51.0235,4.575,neutral,none
2024-11-26,general,49.73543,3.644,neutral,none
2024-11-26,general,42.61466,4.211,neutral,none
2024-11-26,general,36.30971,5.622,low,none
2024-11-26,general,31.8731,7.595000000000001,low,none
2024-11-27,general,33.36929,8.904,low,none
2024-11-27,general,31.80302,9.895,low,none
2024-11-27,general,27.54413,11.953,veryLow,none
2024-11-27,general,27.17,13.284,veryLow,none
2024-11-27,general,31.7785,14.508,low,none
2024-11-27,general,33.58983,16.009999999999998,low,none
2024-11-27,general,34.3948,16.226,low,none
2024-11-27,general,33.63522,16.575,low,none
2024-11-27,general,28.58351,17.712,veryLow,none
2024-11-27,general,27.38486,20.392,veryLow,none
2024-11-27,general,28.37827,25.088,veryLow,none
2024-11-27,general,26.69491,33.253,veryLow,none
2024-11-27,general,24.89707,44.230000000000004,veryLow,none
2024-11-27,general,26.44006,45.663,veryLow,none
2024-11-27,general,37.80255,44.332,low,none
2024-11-27,general,30.03515,49.730000000000004,veryLow,none
2024-11-27,general,25.64419,54.986999999999995,veryLow,none
2024-11-27,general,28.45079,56.369,veryLow,none
2024-11-27,general,24.52566,63.483999999999995,veryLow,none
2024-11-27,general,22.52883,64.67500000000001,veryLow,none
2024-11-27,general,22.69241,64.25699999999999,veryLow,none
2024-11-27,general,27.92501,61.729,veryLow,none
2024-11-27,general,26.38564,57.544,veryLow,none
2024-11-27,general,25.45774,56.641,veryLow,none
2024-11-27,general,26.01175,54.832,veryLow,none
2024-11-27,general,48.50805,50.2,neutral,none
2024-11-27,general,82.60928,46.139,high,none
2024-11-27,general,33.62326,43.727,low,none
2024-11-27,general,460.53076,39.542,spike,spike
2024-11-27,general,2005.87623,35.262,spike,spike
2024-11-27,general,2034.69592,28.83,spike,spike
2024-11-27,general,413.25227,26.186999999999998,spike,spike
2024-11-27,general,29.75189,30.909,veryLow,none
2024-11-27,general,37.60856,29.993,low,none
2024-11-27,general,35.53398,25.432,low,none
2024-11-27,general,88.37267,19.750999999999998,high,none
2024-11-27,general,53.32479,13.873,high,none
2024-11-27,general,49.67103,9.216000000000001,neutral,none
2024-11-27,general,51.08449,7.045999999999999,neutral,none
2024-11-27,general,51.08449,6.053,neutral,none
2024-11-27,general,51.0841,6.1850000000000005,neutral,none
2024-11-27,general,43.00541,6.993,neutral,none
2024-11-27,general,41.3633,8.241,low,none
2024-11-27,general,41.66275,9.732000000000001,neutral,none
2024-11-27,general,38.70695,10.603,low,none
2024-11-27,general,38.47002,12.106,low,none
2024-11-27,general,36.25491,13.291,low,none
2024-11-27,general,34.05809,14.385,low,none
2024-11-28,general,32.02114,15.423,low,none
2024-11-28,general,30.74655,16.483999999999998,veryLow,none
2024-11-28,general,31.19952,17.857,veryLow,none
2024-11-28,general,33.03753,17.269000000000002,low,none
2024-11-28,general,32.20174,15.765,low,none
2024-11-28,general,33.43765,13.703000000000001,low,none
2024-11-28,general,35.34296,12.46,low,none
2024-11-28,general,36.02698,11.199,low,none
2024-11-28,general,35.50611,10.317,low,none
2024-11-28,general,34.54671,10.234,low,none
2024-11-28,general,36.88157,11.129,low,none
2024-11-28,general,35.01454,15.921,low,none
2024-11-28,general,30.93333,25.295,veryLow,none
2024-11-28,general,29.09658,32.865,veryLow,none
2024-11-28,general,34.32812,38.394,low,none
2024-11-28,general,28.0657,44.275,veryLow,none
2024-11-28,general,34.92771,44.411,low,none
2024-11-28,general,29.60609,46.524,veryLow,none
2024-11-28,general,47.74766,43.53,neutral,none
2024-11-28,general,51.07872,42.306,neutral,none
2024-11-28,general,35.69152,41.04,low,none
2024-11-28,general,29.02318,42.19,veryLow,none
2024-11-28,general,26.52702,46.969,veryLow,none
2024-11-28,general,25.46228,50.254,veryLow,none
2024-11-28,general,18.67631,51.697,veryLow,none
2024-11-28,general,30.32232,48.17,veryLow,none
2024-11-28,general,34.44043,41.593,low,none
2024-11-28,general,45.63502,41.868,neutral,none
2024-11-28,general,46.75787,33.546,neutral,none
2024-11-28,general,30.73747,32.284,veryLow,none
2024-11-28,general,25.56916,34.992000000000004,veryLow,none
2024-11-28,general,39.73002,32.834,low,none
2024-11-28,general,42.86913,31.168000000000003,neutral,none
2024-11-28,general,53.95853,26.537,high,none
2024-11-28,general,34.35202,22.509999999999998,low,none
2024-11-28,general,54.18107,18.256,high,none
2024-11-28,general,47.24435,11.813,neutral,none
2024-11-28,general,50.03513,9.966,neutral,none
2024-11-28,general,39.00104,8.997,low,none
2024-11-28,general,37.58653,8.735,low,none
2024-11-28,general,38.81965,9.765,low,none
2024-11-28,general,34.44959,9.987,low,none
2024-11-28,general,36.96338,10.499,low,none
2024-11-28,general,34.57041,11.33,low,none
2024-11-28,general,32.90892,11.748,low,none
2024-11-28,general,32.61658,11.496,low,none
2024-11-28,general,35.81418,11.03,low,none
2024-11-28,general,37.43908,10.649000000000001,low,none
2024-11-29,general,33.25997,10.337,low,none
2024-11-29,general,30.31514,10.489999999999998,veryLow,none
2024-11-29,general,30.86683,11.19,veryLow,none
2024-11-29,general,31.39685,11.48,veryLow,none
2024-11-29,general,30.65985,12.673000000000002,veryLow,none
2024-11-29,general,30.21589,14.243,veryLow,none
2024-11-29,general,30.14519,14.743,veryLow,none
2024-11-29,general,30.00918,15.207,veryLow,none
2024-11-29,general,32.63679,14.957999999999998,low,none
2024-11-29,general,33.13009,14.133999999999999,low,none
2024-11-29,general,35.1373,14.059,low,none
2024-11-29,general,35.89621,16.522000000000002,low,none
2024-11-29,general,34.21154,21.576,low,none
2024-11-29,general,368.09861,24.587,spike,spike
2024-11-29,general,360.47837,23.366,spike,spike
2024-11-29,general,31.74845,25.507999999999996,low,none
2024-11-29,general,39.99336,27.584999999999997,low,none
2024-11-29,general,33.55725,28.113,low,none
2024-11-29,general,26.72004,31.729000000000003,veryLow,none
2024-11-29,general,25.56244,36.049,veryLow,none
2024-11-29,general,28.18493,39.466,veryLow,none
2024-11-29,general,29.69069,37.117,veryLow,none
2024-11-29,general,23.1589,40.347,veryLow,none
2024-11-29,general,23.03201,41.799,veryLow,none
2024-11-29,general,27.27967,43.842,veryLow,none
2024-11-29,general,36.28507,42.695,low,none
2024-11-29,general,58.37455,34.579,high,none
2024-11-29,general,44.73403,29.115999999999996,neutral,none
2024-11-29,general,40.33976,29.828,low,none
2024-11-29,general,47.45091,25.568999999999996,neutral,none
2024-11-29,general,24.04717,26.483,veryLow,none
2024-11-29,general,32.39504,26.089000000000002,low,none
2024-11-29,general,35.12338,22.287000000000003,low,none
2024-11-29,general,44.94132,19.173000000000002,neutral,none
2024-11-29,general,40.77591,18.206,low,none
2024-11-29,general,50.61991,16.544,neutral,none
2024-11-29,general,48.24825,15.32,neutral,none
2024-11-29,general,38.46754,15.215,low,none
2024-11-29,general,36.06963,16.348,low,none
2024-11-29,general,40.10662,16.862,low,none
2024-11-29,general,32.43243,18.512999999999998,low,none
2024-11-29,general,34.35119,19.927,low,none
2024-11-29,general,35.09601,20.907999999999998,low,none
2024-11-29,general,38.77555,20.179,low,none
2024-11-29,general,36.07752,19.916,low,none
2024-11-29,general,33.67689,20.631,low,none
2024-11-29,general,34.18299,20.647,low,none
2024-11-29,general,36.99542,20.21,low,none
2024-11-30,general,35.72191,19.436999999999998,low,none
2024-11-30,general,33.20267,19.728,low,none
2024-11-30,general,34.57872,19.339000000000002,low,none
2024-11-30,general,32.69565,20.015,low,none
2024-11-30,general,32.09713,20.916999999999998,low,none
2024-11-30,general,31.96881,21.447,low,none
2024-11-30,general,31.69269,21.996,low,none
2024-11-30,general,31.68023,23.138,low,none
2024-11-30,general,32.43712,22.527,low,none
2024-11-30,general,31.49645,23.171,veryLow,none
2024-11-30,general,29.552,24.418,veryLow,none
2024-11-30,general,34.25267,21.721,low,none
2024-11-30,general,36.23746,23.587,low,none
2024-11-30,general,42.7934,29.250999999999998,neutral,none
2024-11-30,general,45.65422,31.356,neutral,none
2024-11-30,general,46.32954,34.215,neutral,none
2024-11-30,general,48.14432,34.589999999999996,neutral,none
2024-11-30,general,50.42157,35.006,neutral,none
2024-11-30,general,37.56255,34.977999999999994,low,none
2024-11-30,general,34.95637,36.382999999999996,low,none
2024-11-30,general,30.04332,40.98,veryLow,none
2024-11-30,general,31.07541,40.643,veryLow,none
2024-11-30,general,28.50863,42.672,veryLow,none
2024-11-30,general,28.31781,44.002,veryLow,none
2024-11-30,general,27.74307,45.469,veryLow,none
2024-11-30,general,28.75577,46.211,veryLow,none
2024-11-30,general,31.23564,43.338,veryLow,none
2024-11-30,general,31.00089,43.2,veryLow,none
2024-11-30,general,29.97627,40.865,veryLow,none
2024-11-30,general,26.97063,38.018,veryLow,none
2024-11-30,general,32.12992,35.802,low,none
2024-11-30,general,32.87166,31.64,low,none
2024-11-30,general,32.07873,28.116999999999997,low,none
2024-11-30,general,30.06059,26.381,veryLow,none
2024-11-30,general,28.94151,21.779,veryLow,none
2024-11-30,general,38.82373,18.445,low,none
2024-11-30,general,37.55977,12.416,low,none
2024-11-30,general,39.87014,6.963,low,none
2024-11-30,general,41.97522,5.427,neutral,none
2024-11-30,general,39.35042,5.364,low,none
2024-11-30,general,38.21071,5.4239999999999995,low,none
2024-11-30,general,38.69541,5.197,low,none
2024-11-30,general,37.11614,4.935,low,none
2024-11-30,general,37.3063,4.427,low,none
2024-11-30,general,38.91804,4.153,low,none
2024-11-30,general,36.34326,4.485,low,none
